,loss,accuracy,val_loss,val_accuracy,lr,training_time,ranks
45,0.022766,0.964488,0.206523,0.885206,0.004000,35371.668324,4
46,0.022015,0.964730,0.197316,0.895224,0.004000,35371.668324,4
47,0.022038,0.964724,0.302775,0.864969,0.004000,35371.668324,4
48,0.021644,0.964861,0.270894,0.889339,0.004000,35371.668324,4
49,0.021124,0.965054,0.202830,0.904903,0.004000,35371.668324,4
50,0.020565,0.965249,0.244924,0.888774,0.004000,35371.668324,4
51,0.020291,0.965334,0.248128,0.883696,0.004000,35371.668324,4
52,0.019829,0.965508,0.221670,0.900752,0.004000,35371.668324,4
53,0.019211,0.965729,0.313354,0.870755,0.004000,35371.668324,4
54,0.019021,0.965801,0.295878,0.875564,0.004000,35371.668324,4
55,0.018471,0.965991,0.499268,0.834963,0.004000,35371.668324,4
56,0.018347,0.966022,0.511475,0.842248,0.004000,35371.668324,4
57,0.018496,0.965947,0.393290,0.865932,0.004000,35371.668324,4
58,0.017977,0.966151,0.204386,0.910178,0.004000,35371.668324,4
59,0.017749,0.966237,0.170431,0.913919,0.004000,35371.668324,4
60,0.017639,0.966282,0.195272,0.910805,0.004000,35371.668324,4
61,0.017340,0.966391,0.036079,0.958188,0.004000,35371.668324,4
62,0.017029,0.966502,0.049685,0.955700,0.004000,35371.668324,4
63,0.016569,0.966673,0.035191,0.960006,0.004000,35371.668324,4
64,0.016222,0.966797,0.018931,0.963765,0.004000,35371.668324,4
65,0.015907,0.966918,0.018916,0.964100,0.004000,35371.668324,4
66,0.015575,0.967042,0.021386,0.963831,0.004000,35371.668324,4
67,0.015314,0.967140,0.023350,0.963664,0.004000,35371.668324,4
68,0.015072,0.967229,0.024152,0.963444,0.004000,35371.668324,4
69,0.014873,0.967302,0.024119,0.963455,0.004000,35371.668324,4
70,0.014695,0.967365,0.024202,0.963626,0.004000,35371.668324,4
71,0.014545,0.967420,0.022041,0.963759,0.004000,35371.668324,4
72,0.014541,0.967414,0.022728,0.963212,0.004000,35371.668324,4
73,0.014759,0.967322,0.023894,0.962800,0.004000,35371.668324,4
74,0.015191,0.967173,0.166361,0.935671,0.004000,35371.668324,4
75,0.015370,0.967113,0.242340,0.920565,0.004000,35371.668324,4
76,0.015224,0.967155,0.359192,0.930556,0.004000,35371.668324,4
77,0.015145,0.967176,0.453593,0.923950,0.004000,35371.668324,4
78,0.016328,0.966767,0.100332,0.951141,0.004000,35371.668324,4
79,0.015303,0.967116,0.087728,0.955487,0.004000,35371.668324,4
80,0.014215,0.967537,0.193787,0.946307,0.002000,35371.668324,4
81,0.013786,0.967684,0.206665,0.939092,0.002000,35371.668324,4
82,0.013500,0.967787,0.191477,0.940654,0.002000,35371.668324,4
83,0.013351,0.967841,0.160217,0.946973,0.002000,35371.668324,4
84,0.013237,0.967882,0.124517,0.953135,0.002000,35371.668324,4
85,0.013137,0.967917,0.096069,0.959470,0.002000,35371.668324,4
86,0.013047,0.967948,0.080902,0.962864,0.002000,35371.668324,4
87,0.012958,0.967980,0.087118,0.963531,0.002000,35371.668324,4
88,0.012874,0.968010,0.105352,0.962764,0.002000,35371.668324,4
89,0.012793,0.968039,0.138260,0.960482,0.002000,35371.668324,4
90,0.012699,0.968074,0.180033,0.955951,0.002000,35371.668324,4
91,0.012614,0.968104,0.203003,0.952686,0.002000,35371.668324,4
92,0.012529,0.968135,0.200500,0.952661,0.002000,35371.668324,4
93,0.012448,0.968165,0.183095,0.953984,0.002000,35371.668324,4
94,0.012362,0.968198,0.143870,0.958488,0.002000,35371.668324,4
95,0.012298,0.968220,0.114003,0.961122,0.002000,35371.668324,4
96,0.012233,0.968244,0.104279,0.961532,0.002000,35371.668324,4
97,0.012191,0.968258,0.113851,0.959856,0.002000,35371.668324,4
98,0.012134,0.968279,0.170807,0.957932,0.002000,35371.668324,4
99,0.012081,0.968298,0.168538,0.958413,0.002000,35371.668324,4
100,0.012026,0.968317,0.134618,0.956177,0.002000,35371.668324,4
101,0.011965,0.968338,0.105367,0.954705,0.002000,35371.668324,4
102,0.011929,0.968348,0.116628,0.949940,0.002000,35371.668324,4
103,0.011921,0.968348,0.111201,0.948306,0.002000,35371.668324,4
104,0.011952,0.968334,0.059794,0.956276,0.002000,35371.668324,4
105,0.011974,0.968322,0.017175,0.964880,0.002000,35371.668324,4
106,0.012039,0.968290,0.019618,0.964380,0.002000,35371.668324,4
107,0.012051,0.968283,0.100479,0.947131,0.002000,35371.668324,4
108,0.012080,0.968275,0.083766,0.951493,0.002000,35371.668324,4
109,0.012098,0.968264,0.112295,0.949314,0.002000,35371.668324,4
110,0.012278,0.968190,0.126811,0.943417,0.002000,35371.668324,4
111,0.012323,0.968172,0.049197,0.957377,0.002000,35371.668324,4
112,0.012263,0.968189,0.022855,0.963097,0.002000,35371.668324,4
113,0.012157,0.968230,0.122960,0.941677,0.002000,35371.668324,4
114,0.012140,0.968234,0.105133,0.946350,0.002000,35371.668324,4
115,0.012261,0.968190,0.019863,0.964263,0.002000,35371.668324,4
116,0.012499,0.968100,0.028601,0.962121,0.002000,35371.668324,4
117,0.012400,0.968130,0.043617,0.958301,0.002000,35371.668324,4
118,0.011941,0.968308,0.021468,0.963702,0.002000,35371.668324,4
119,0.011668,0.968409,0.029199,0.962377,0.002000,35371.668324,4
120,0.011626,0.968423,0.017962,0.964676,0.001000,35371.668324,4
121,0.011737,0.968375,0.013889,0.965600,0.001000,35371.668324,4
122,0.011658,0.968406,0.014390,0.965572,0.001000,35371.668324,4
123,0.011579,0.968436,0.014215,0.965612,0.001000,35371.668324,4
124,0.011479,0.968474,0.014638,0.965583,0.001000,35371.668324,4
125,0.011383,0.968510,0.016054,0.965326,0.001000,35371.668324,4
126,0.011304,0.968539,0.016621,0.965178,0.001000,35371.668324,4
127,0.011244,0.968562,0.018087,0.964877,0.001000,35371.668324,4
128,0.011205,0.968575,0.018569,0.964804,0.001000,35371.668324,4
129,0.011169,0.968588,0.017449,0.965047,0.001000,35371.668324,4
130,0.011132,0.968601,0.016228,0.965305,0.001000,35371.668324,4
131,0.011102,0.968611,0.014894,0.965589,0.001000,35371.668324,4
132,0.011065,0.968624,0.014664,0.965691,0.001000,35371.668324,4
133,0.011033,0.968635,0.014900,0.965693,0.001000,35371.668324,4
134,0.011006,0.968644,0.015602,0.965662,0.001000,35371.668324,4
135,0.010978,0.968654,0.016492,0.965627,0.001000,35371.668324,4
136,0.010954,0.968663,0.016305,0.965666,0.001000,35371.668324,4
137,0.010927,0.968672,0.016249,0.965650,0.001000,35371.668324,4
138,0.010898,0.968682,0.016480,0.965620,0.001000,35371.668324,4
139,0.010865,0.968693,0.017539,0.965497,0.001000,35371.668324,4
140,0.010840,0.968702,0.016917,0.965537,0.001000,35371.668324,4
141,0.010846,0.968698,0.015425,0.965698,0.001000,35371.668324,4
142,0.010845,0.968697,0.015003,0.965745,0.001000,35371.668324,4
143,0.010826,0.968703,0.016905,0.965379,0.001000,35371.668324,4
144,0.010823,0.968703,0.024784,0.964045,0.001000,35371.668324,4
145,0.010806,0.968708,0.021258,0.964857,0.001000,35371.668324,4
146,0.010837,0.968696,0.016509,0.965667,0.001000,35371.668324,4
147,0.010841,0.968694,0.018060,0.965458,0.001000,35371.668324,4
148,0.010818,0.968702,0.020845,0.965027,0.001000,35371.668324,4
149,0.010724,0.968735,0.016844,0.965719,0.001000,35371.668324,4
