,loss,accuracy,val_loss,val_accuracy,lr,training_time,ranks
53,0.021113,0.965037,0.026133,0.963461,0.002000,15796.565817,2
54,0.020347,0.965319,0.025630,0.963460,0.002000,15796.565817,2
55,0.021393,0.964916,0.045436,0.957146,0.002000,15796.565817,2
56,0.022038,0.964680,0.033417,0.960355,0.002000,15796.565817,2
57,0.020578,0.965199,0.035894,0.961114,0.002000,15796.565817,2
58,0.019749,0.965496,0.037094,0.961272,0.002000,15796.565817,2
59,0.019253,0.965676,0.045710,0.959770,0.002000,15796.565817,2
60,0.018991,0.965748,0.033157,0.962289,0.002000,15796.565817,2
61,0.018878,0.965783,0.023387,0.964447,0.002000,15796.565817,2
62,0.018708,0.965824,0.021238,0.964683,0.002000,15796.565817,2
63,0.018764,0.965787,0.022301,0.964168,0.002000,15796.565817,2
64,0.018680,0.965808,0.025299,0.963483,0.002000,15796.565817,2
65,0.018803,0.965760,0.021612,0.964663,0.002000,15796.565817,2
66,0.018924,0.965695,0.022291,0.964403,0.002000,15796.565817,2
67,0.018299,0.965935,0.028063,0.962863,0.002000,15796.565817,2
68,0.017954,0.966040,0.039932,0.960464,0.002000,15796.565817,2
69,0.017730,0.966108,0.041051,0.960747,0.002000,15796.565817,2
70,0.017301,0.966267,0.031919,0.962524,0.002000,15796.565817,2
71,0.016976,0.966375,0.026649,0.963414,0.002000,15796.565817,2
72,0.016486,0.966570,0.021515,0.964796,0.002000,15796.565817,2
73,0.016152,0.966679,0.020411,0.965156,0.002000,15796.565817,2
74,0.016006,0.966735,0.021571,0.964993,0.002000,15796.565817,2
75,0.015980,0.966742,0.023130,0.964701,0.002000,15796.565817,2
76,0.015988,0.966735,0.024078,0.964606,0.002000,15796.565817,2
77,0.016261,0.966629,0.022176,0.964568,0.002000,15796.565817,2
78,0.016671,0.966479,0.029729,0.962515,0.002000,15796.565817,2
79,0.016589,0.966488,0.023389,0.963764,0.002000,15796.565817,2
80,0.015863,0.966742,0.021746,0.964261,0.001000,15796.565817,2
81,0.015406,0.966927,0.019165,0.965130,0.001000,15796.565817,2
82,0.014968,0.967088,0.018748,0.965466,0.001000,15796.565817,2
83,0.014528,0.967250,0.018669,0.965673,0.001000,15796.565817,2
84,0.014259,0.967349,0.018585,0.965836,0.001000,15796.565817,2
85,0.014107,0.967406,0.018654,0.965909,0.001000,15796.565817,2
86,0.013976,0.967452,0.018857,0.965924,0.001000,15796.565817,2
87,0.013849,0.967496,0.018939,0.965942,0.001000,15796.565817,2
88,0.013730,0.967536,0.019152,0.965904,0.001000,15796.565817,2
89,0.013615,0.967575,0.019335,0.965871,0.001000,15796.565817,2
90,0.013500,0.967614,0.019554,0.965834,0.001000,15796.565817,2
91,0.013384,0.967654,0.019923,0.965781,0.001000,15796.565817,2
92,0.013271,0.967692,0.019989,0.965770,0.001000,15796.565817,2
93,0.013164,0.967728,0.020200,0.965760,0.001000,15796.565817,2
94,0.013061,0.967763,0.020307,0.965768,0.001000,15796.565817,2
95,0.012963,0.967795,0.020269,0.965784,0.001000,15796.565817,2
96,0.012867,0.967826,0.020365,0.965772,0.001000,15796.565817,2
97,0.012770,0.967859,0.020220,0.965818,0.001000,15796.565817,2
98,0.012683,0.967887,0.020320,0.965807,0.001000,15796.565817,2
99,0.012600,0.967913,0.020617,0.965750,0.001000,15796.565817,2
100,0.012522,0.967938,0.021121,0.965690,0.001000,15796.565817,2
101,0.012441,0.967964,0.021289,0.965682,0.001000,15796.565817,2
102,0.012365,0.967988,0.021072,0.965737,0.001000,15796.565817,2
103,0.012288,0.968013,0.021703,0.965651,0.001000,15796.565817,2
104,0.012226,0.968031,0.021586,0.965694,0.001000,15796.565817,2
105,0.012162,0.968050,0.021716,0.965676,0.001000,15796.565817,2
106,0.012103,0.968069,0.021998,0.965660,0.001000,15796.565817,2
107,0.012061,0.968080,0.021833,0.965646,0.001000,15796.565817,2
108,0.012059,0.968077,0.021029,0.965755,0.001000,15796.565817,2
109,0.012187,0.968025,0.019836,0.965826,0.001000,15796.565817,2
110,0.012536,0.967888,0.019503,0.965798,0.001000,15796.565817,2
111,0.012776,0.967806,0.017303,0.966053,0.001000,15796.565817,2
112,0.014769,0.967174,0.051320,0.957765,0.001000,15796.565817,2
113,0.015452,0.966882,0.025584,0.963233,0.001000,15796.565817,2
114,0.013489,0.967551,0.022118,0.964739,0.001000,15796.565817,2
115,0.012960,0.967739,0.019218,0.965665,0.001000,15796.565817,2
116,0.012672,0.967843,0.017586,0.966132,0.001000,15796.565817,2
117,0.012626,0.967858,0.016734,0.966263,0.001000,15796.565817,2
118,0.012861,0.967776,0.016238,0.966272,0.001000,15796.565817,2
119,0.012866,0.967768,0.016786,0.966155,0.001000,15796.565817,2
120,0.012838,0.967762,0.017147,0.965891,0.000500,15796.565817,2
121,0.012874,0.967748,0.015263,0.966415,0.000500,15796.565817,2
122,0.012638,0.967844,0.015870,0.966287,0.000500,15796.565817,2
123,0.012285,0.967974,0.016462,0.966220,0.000500,15796.565817,2
124,0.012027,0.968066,0.016432,0.966322,0.000500,15796.565817,2
125,0.011900,0.968109,0.016089,0.966465,0.000500,15796.565817,2
126,0.011822,0.968134,0.015953,0.966537,0.000500,15796.565817,2
127,0.011769,0.968150,0.016073,0.966533,0.000500,15796.565817,2
128,0.011728,0.968163,0.015957,0.966564,0.000500,15796.565817,2
129,0.011696,0.968173,0.015818,0.966585,0.000500,15796.565817,2
130,0.011674,0.968179,0.015718,0.966592,0.000500,15796.565817,2
131,0.011657,0.968184,0.015378,0.966649,0.000500,15796.565817,2
132,0.011660,0.968181,0.015041,0.966711,0.000500,15796.565817,2
133,0.011689,0.968168,0.014914,0.966702,0.000500,15796.565817,2
134,0.011760,0.968142,0.014905,0.966651,0.000500,15796.565817,2
135,0.011894,0.968093,0.015163,0.966530,0.000500,15796.565817,2
136,0.012129,0.968006,0.015436,0.966477,0.000500,15796.565817,2
137,0.012232,0.967955,0.015663,0.966471,0.000500,15796.565817,2
138,0.011960,0.968057,0.016544,0.966179,0.000500,15796.565817,2
139,0.011793,0.968124,0.016488,0.966147,0.000500,15796.565817,2
140,0.011730,0.968146,0.015942,0.966318,0.000500,15796.565817,2
141,0.011764,0.968134,0.015670,0.966406,0.000500,15796.565817,2
142,0.011848,0.968101,0.014498,0.966788,0.000500,15796.565817,2
143,0.011887,0.968080,0.014899,0.966724,0.000500,15796.565817,2
144,0.011719,0.968143,0.015330,0.966620,0.000500,15796.565817,2
145,0.011651,0.968167,0.015474,0.966572,0.000500,15796.565817,2
146,0.011623,0.968175,0.015998,0.966464,0.000500,15796.565817,2
147,0.011505,0.968215,0.016542,0.966328,0.000500,15796.565817,2
148,0.011389,0.968257,0.016365,0.966364,0.000500,15796.565817,2
149,0.011346,0.968270,0.016514,0.966308,0.000500,15796.565817,2
