,loss,accuracy,val_loss,val_accuracy,lr,training_time,ranks
115,0.015263,0.967437,0.024628,0.962817,0.000500,6276.512969,1
116,0.015091,0.967491,0.024363,0.963144,0.000500,6276.512969,1
117,0.015098,0.967479,0.023900,0.963226,0.000500,6276.512969,1
118,0.015296,0.967402,0.027227,0.962273,0.000500,6276.512969,1
119,0.015589,0.967276,0.029938,0.961704,0.000500,6276.512969,1
120,0.016952,0.966738,0.024602,0.963044,0.000250,6276.512969,1
121,0.016665,0.966827,0.022481,0.963061,0.000250,6276.512969,1
122,0.015634,0.967238,0.020721,0.963592,0.000250,6276.512969,1
123,0.015293,0.967353,0.020589,0.963688,0.000250,6276.512969,1
124,0.015058,0.967446,0.020910,0.963705,0.000250,6276.512969,1
125,0.014781,0.967562,0.020213,0.963886,0.000250,6276.512969,1
126,0.014532,0.967657,0.019862,0.964063,0.000250,6276.512969,1
127,0.014354,0.967724,0.019669,0.964132,0.000250,6276.512969,1
128,0.014209,0.967778,0.019638,0.964169,0.000250,6276.512969,1
129,0.014097,0.967819,0.019796,0.964152,0.000250,6276.512969,1
130,0.013998,0.967855,0.019857,0.964166,0.000250,6276.512969,1
131,0.013916,0.967885,0.019964,0.964165,0.000250,6276.512969,1
132,0.013845,0.967909,0.020116,0.964129,0.000250,6276.512969,1
133,0.013781,0.967930,0.020081,0.964156,0.000250,6276.512969,1
134,0.013726,0.967949,0.020162,0.964155,0.000250,6276.512969,1
135,0.013678,0.967964,0.020203,0.964162,0.000250,6276.512969,1
136,0.013639,0.967975,0.020264,0.964157,0.000250,6276.512969,1
137,0.013601,0.967986,0.020106,0.964202,0.000250,6276.512969,1
138,0.013566,0.967996,0.019979,0.964243,0.000250,6276.512969,1
139,0.013532,0.968004,0.019775,0.964308,0.000250,6276.512969,1
140,0.013511,0.968007,0.019430,0.964393,0.000250,6276.512969,1
141,0.013494,0.968009,0.019104,0.964474,0.000250,6276.512969,1
142,0.013496,0.968003,0.018341,0.964620,0.000250,6276.512969,1
143,0.013590,0.967958,0.018326,0.964632,0.000250,6276.512969,1
144,0.013472,0.968003,0.017878,0.964691,0.000250,6276.512969,1
145,0.013431,0.968013,0.017980,0.964673,0.000250,6276.512969,1
146,0.013382,0.968027,0.018326,0.964602,0.000250,6276.512969,1
147,0.013346,0.968036,0.018784,0.964499,0.000250,6276.512969,1
148,0.013333,0.968035,0.019068,0.964422,0.000250,6276.512969,1
149,0.013347,0.968025,0.019033,0.964397,0.000250,6276.512969,1
